ID,yearID,teamID,Rank,R,RA,G,W,H,BB,HBP,AB,SF,HR,2B,3B,salary,BA,OBP,SLG
666,2008,CIN,5,704,800,162,74,1351,560,50.0,5465,41.0,187,269,24,74117695,0.247209515096,0.317178423237,0.407868252516
667,2008,PIT,6,735,884,162,67,1454,474,59.0,5628,51.0,153,314,21,48689783,0.258351101635,0.315961979679,0.40316275764
668,2008,PHI,1,799,680,162,92,1407,586,67.0,5509,40.0,214,291,36,97879880,0.25540025413,0.326989335521,0.437829007079
669,2008,NYN,2,799,715,162,89,1491,619,39.0,5606,49.0,172,274,38,137793376,0.26596503746,0.338955823293,0.420442383161
670,2008,FLO,3,770,767,161,84,1397,543,69.0,5499,46.0,208,302,28,21811500,0.254046190216,0.321085733201,0.432624113475
671,2008,ATL,4,753,778,162,72,1514,618,42.0,5604,34.0,130,316,33,102365683,0.270164168451,0.342655094825,0.407922912206
672,2008,WAS,5,641,825,161,59,1376,534,67.0,5491,36.0,117,269,26,54961000,0.250591877618,0.317012448133,0.372973957385
673,2008,LAN,1,700,648,162,84,1455,543,43.0,5506,38.0,137,271,29,118588536,0.264257173992,0.330302529344,0.398656011624
674,2008,ARI,2,720,706,162,82,1355,587,49.0,5409,43.0,159,318,47,66202712,0.250508411906,0.323882588392,0.414864115363
675,2008,COL,3,747,822,162,74,1462,570,57.0,5557,38.0,160,310,28,68655500,0.263091596185,0.331646809205,0.415332013676
676,2008,SFN,4,640,759,162,72,1452,452,48.0,5543,44.0,94,311,37,76594500,0.261952011546,0.317597998332,0.382283961754
677,2008,SDN,5,637,764,162,63,1390,518,53.0,5568,46.0,154,264,27,73677616,0.249640804598,0.31350640815,0.389727011494
678,2009,MIN,1,817,765,163,87,1539,585,45.0,5608,57.0,172,271,40,65299266,0.274429386591,0.342967866947,0.429029957204
679,2009,DET,2,743,745,163,86,1443,540,61.0,5540,39.0,183,245,35,115085145,0.260469314079,0.326151315789,0.41642599278
680,2009,CHA,3,724,732,162,79,1410,534,62.0,5463,39.0,184,246,20,96068500,0.258099945085,0.324162081041,0.411495515285
681,2009,CLE,4,773,865,162,65,1468,582,81.0,5568,50.0,161,314,28,81579166,0.263649425287,0.333333333333,0.416846264368
682,2009,KCA,4,686,842,162,65,1432,457,42.0,5532,32.0,144,276,51,70519333,0.258857556038,0.315411587911,0.405278380333
683,2009,NYA,1,915,753,162,103,1604,663,54.0,5660,39.0,244,325,21,201449189,0.283392226148,0.358532342243,0.477561837456
684,2009,BOS,2,872,736,162,95,1495,659,70.0,5543,51.0,212,335,25,121345999,0.269709543568,0.347307320219,0.453905827169
685,2009,TBA,3,803,754,162,84,1434,642,49.0,5462,45.0,199,297,36,63313034,0.262541193702,0.340104849279,0.439399487367
686,2009,TOR,4,798,771,162,75,1516,548,45.0,5696,49.0,209,339,13,80538300,0.266151685393,0.330557335042,0.440308988764
687,2009,BAL,5,741,876,162,64,1508,517,39.0,5618,46.0,160,307,19,67101666,0.268422926308,0.330073349633,0.415272338911
688,2009,LAA,1,883,761,162,97,1604,547,41.0,5622,52.0,173,293,33,113709000,0.285307719673,0.348678878262,0.441479900391
689,2009,TEX,2,784,740,162,87,1436,472,37.0,5526,51.0,224,296,27,68178798,0.259862468332,0.318106035345,0.444806369888
690,2009,SEA,3,640,692,162,85,1430,421,49.0,5543,44.0,160,280,19,98904166,0.257983041674,0.310362173038,0.401948403392
691,2009,OAK,4,759,761,162,75,1464,527,50.0,5584,54.0,135,307,21,61910000,0.26217765043,0.325805923744,0.397206303725
692,2009,SLN,1,730,640,162,91,1436,528,61.0,5465,43.0,160,294,29,88528409,0.262763037511,0.32771566828,0.415004574565
693,2009,CHN,2,707,672,161,83,1398,592,59.0,5486,42.0,161,293,29,134809000,0.254830477579,0.327410332346,0.406853809697
694,2009,MIL,3,785,818,162,80,1447,610,71.0,5510,47.0,182,281,37,80182502,0.262613430127,0.336111111111,0.42613430127
695,2009,CIN,4,673,723,162,78,1349,531,53.0,5462,41.0,158,280,25,73558500,0.246979128524,0.313699315869,0.394177956792
696,2009,HOU,5,643,770,162,74,1415,448,43.0,5436,45.0,142,270,32,102996414,0.260301692421,0.316621346023,0.400110375276
697,2009,PIT,6,636,768,161,62,1364,499,46.0,5417,36.0,125,289,34,48693000,0.251799889238,0.31490872211,0.386930035075
698,2009,PHI,1,820,709,162,93,1439,589,71.0,5578,45.0,224,312,35,113004046,0.25797776981,0.328847089347,0.446934385084
699,2009,FLO,2,772,766,162,87,1493,568,63.0,5572,39.0,159,296,25,36834000,0.267946877243,0.335667752443,0.415649676956
700,2009,ATL,3,735,641,162,86,1459,602,52.0,5539,47.0,149,300,20,96726166,0.263404946741,0.33561309233,0.405488355299
701,2009,NYN,4,671,757,162,70,1472,526,36.0,5453,55.0,95,295,49,149373987,0.269943150559,0.334169593578,0.394278378874
702,2009,WAS,5,710,874,162,59,1416,617,56.0,5493,42.0,156,271,38,59928000,0.257782632441,0.332733224223,0.406153286
703,2009,LAN,1,780,611,162,95,1511,607,63.0,5592,44.0,145,278,39,100414592,0.270207439199,0.34166801097,0.411659513591
704,2009,COL,2,804,715,162,92,1408,660,47.0,5398,60.0,190,300,50,75201000,0.260837347166,0.341366787719,0.440533530937
705,2009,SFN,3,657,611,162,88,1411,392,50.0,5493,55.0,122,275,43,83026450,0.256872383033,0.30637213254,0.389222647005
706,2009,SDN,4,638,769,162,75,1315,586,57.0,5425,36.0,141,265,31,43333700,0.242396313364,0.316253535185,0.38064516129
707,2009,ARI,5,720,782,162,70,1408,571,37.0,5565,41.0,173,307,45,73115666,0.253009883199,0.322522816167,0.417610062893
708,2010,MIN,1,781,671,162,94,1521,559,39.0,5568,53.0,142,318,41,97559166,0.273168103448,0.339480985801,0.421515804598
709,2010,CHA,2,752,704,162,88,1467,467,79.0,5484,38.0,177,263,21,105530000,0.26750547046,0.324987397076,0.419948942378
710,2010,DET,3,751,743,162,81,1515,546,41.0,5643,41.0,152,308,32,122864928,0.268474215843,0.33301017935,0.415204678363
711,2010,CLE,4,646,752,162,69,1362,545,64.0,5487,33.0,128,290,20,61203966,0.248223072717,0.316147214854,0.378348824494
712,2010,KCA,5,676,845,162,67,1534,471,35.0,5604,53.0,121,279,31,71405210,0.273733047823,0.330041152263,0.399357601713
713,2010,TBA,1,802,649,162,96,1343,672,57.0,5439,57.0,160,295,37,71923471,0.246920389778,0.329733267878,0.403015260158
714,2010,NYA,2,859,693,162,95,1485,662,73.0,5567,44.0,201,275,32,206333389,0.266750493982,0.344678118478,0.435961918448
715,2010,BOS,3,818,744,162,89,1511,587,47.0,5646,46.0,211,358,22,162447333,0.267623095997,0.336595539868,0.450938717676
716,2010,TOR,4,755,728,162,85,1364,471,55.0,5495,34.0,257,319,21,62234000,0.248225659691,0.307576265505,0.454231119199
717,2010,BAL,5,613,785,162,66,1440,424,54.0,5554,45.0,133,264,21,81612500,0.259272596327,0.31180996989,0.386208138279
718,2010,TEX,1,787,687,162,90,1556,511,45.0,5635,54.0,162,268,25,55250544,0.276131322094,0.336316303287,0.418811002662
719,2010,OAK,2,663,626,162,81,1396,527,47.0,5448,51.0,109,276,30,55254900,0.25624082232,0.321841004184,0.377936857562
720,2010,LAA,3,681,702,162,80,1363,466,52.0,5488,37.0,155,276,19,104963866,0.248360058309,0.307188444743,0.390306122449
721,2010,SEA,4,513,698,162,61,1274,459,39.0,5409,40.0,101,227,16,86510000,0.235533370309,0.29533060668,0.339434276206
722,2010,CIN,1,790,685,162,91,1515,522,68.0,5579,50.0,188,293,30,71761542,0.271554041943,0.333879691854,0.435920415845
723,2010,SLN,2,736,641,162,86,1456,541,50.0,5542,40.0,150,285,18,93540751,0.262721039336,0.328291961203,0.401840490798
724,2010,MIL,3,750,804,162,77,1471,546,81.0,5606,35.0,182,293,33,81108278,0.262397431324,0.327860858257,0.42383160899
725,2010,HOU,4,611,729,162,76,1348,415,33.0,5452,29.0,108,252,25,92355500,0.247248716067,0.300494290097,0.362068965517
726,2010,CHN,5,685,767,162,75,1414,479,50.0,5512,38.0,149,298,27,146609000,0.256531204644,0.315973960941,0.40148766328
727,2010,PIT,6,587,866,162,57,1303,463,33.0,5386,33.0,126,276,27,34943000,0.241923505384,0.30193195418,0.37337541775
728,2010,PHI,1,772,640,162,97,1451,560,63.0,5581,43.0,166,290,34,141928379,0.259989249238,0.327471095913,0.413366780147
729,2010,ATL,2,738,629,162,91,1411,634,51.0,5463,35.0,139,312,25,84423666,0.258282994692,0.335410857799,0.400878638111
730,2010,FLO,3,719,717,162,80,1403,514,55.0,5531,43.0,152,294,37,57029719,0.253661182426,0.317121588089,0.40263966733
731,2010,NYN,4,656,652,162,79,1361,502,46.0,5465,57.0,128,266,40,134422942,0.249039341263,0.31221719457,0.382616651418
732,2010,WAS,5,655,742,162,69,1355,503,60.0,5418,47.0,149,250,31,61400000,0.250092284976,0.313798344874,0.390180878553
733,2010,SFN,1,697,583,162,92,1411,487,50.0,5488,41.0,162,284,30,98641333,0.257106413994,0.317656903766,0.40834548105
734,2010,SDN,2,665,581,162,90,1338,538,50.0,5434,46.0,132,236,24,37799300,0.246227456754,0.314132618888,0.371365476629
735,2010,COL,3,770,717,162,83,1452,585,47.0,5530,47.0,173,270,54,84227000,0.262567811935,0.33311529027,0.424773960217
736,2010,LAN,4,667,692,162,80,1368,533,46.0,5426,50.0,120,270,29,95358016,0.252119424991,0.319013257258,0.378916328787
737,2010,ARI,5,713,836,162,65,1366,589,39.0,5473,41.0,180,301,34,60718166,0.249588890919,0.32250082481,0.41567695962
738,2011,DET,1,787,711,162,95,1540,521,39.0,5563,58.0,169,297,34,105700231,0.276829049074,0.33875739645,0.433579004134
739,2011,CLE,2,704,760,162,80,1380,494,65.0,5509,43.0,154,290,26,48776566,0.250499183155,0.312177244711,0.396442185515
740,2011,CHA,3,654,706,162,79,1387,475,84.0,5502,46.0,154,252,16,127789000,0.252090149037,0.311527522168,0.387677208288
741,2011,KCA,4,730,762,162,71,1560,442,39.0,5672,57.0,129,325,41,35712000,0.275035260931,0.32744520772,0.415021156559
742,2011,MIN,5,619,804,162,63,1357,440,37.0,5487,25.0,103,259,25,112737000,0.247311827957,0.303188797031,0.359941680335
743,2011,NYA,1,867,657,162,97,1452,627,74.0,5518,51.0,222,267,33,202275028,0.263138818412,0.338323840521,0.444182674882
744,2011,TBA,2,707,614,162,91,1324,571,73.0,5436,35.0,172,273,37,41053571,0.243561442237,0.315465290494,0.402317880795
745,2011,BOS,3,875,737,162,90,1600,578,50.0,5710,50.0,203,352,35,161762475,0.280210157618,0.346374045802,0.460770577933
746,2011,TOR,4,743,761,162,81,1384,525,48.0,5559,47.0,186,285,34,62567800,0.248965641302,0.313773833005,0.412844036697
747,2011,BAL,5,708,860,162,69,1434,452,52.0,5585,43.0,191,273,13,85304038,0.256759176365,0.312406824582,0.412891674127
748,2011,TEX,1,855,677,162,96,1599,475,39.0,5659,49.0,210,310,32,92299264,0.282558755964,0.338115422237,0.459975260647
749,2011,LAA,2,667,633,162,86,1394,442,51.0,5513,32.0,155,289,34,138543166,0.252856883729,0.308312342569,0.401959005986
750,2011,OAK,3,645,679,162,74,1330,509,50.0,5452,57.0,114,280,29,66536500,0.243947175348,0.308505284348,0.368672046955
751,2011,SEA,4,556,675,162,67,1263,435,37.0,5421,41.0,109,253,22,86110600,0.232982844494,0.289959016393,0.348090758163
752,2011,MIL,1,721,638,162,96,1422,481,56.0,5447,44.0,185,276,31,85497333,0.261061134569,0.321018893387,0.425004589682
753,2011,SLN,2,762,692,162,90,1513,542,44.0,5532,40.0,162,308,22,105433572,0.273499638467,0.338327296674,0.424981923355
754,2011,CIN,3,735,720,162,79,1438,535,63.0,5612,40.0,183,264,19,75947134,0.25623663578,0.320969578656,0.407875980043
755,2011,PIT,4,610,712,162,72,1325,489,34.0,5421,44.0,107,277,35,45047000,0.244419848736,0.306937394247,0.367644346062
756,2011,CHN,5,654,756,162,71,1423,425,59.0,5549,35.0,148,285,36,125047329,0.256442602271,0.309340475393,0.400792935664
757,2011,HOU,6,615,796,162,56,1442,401,46.0,5598,37.0,95,309,28,70694000,0.257591997142,0.307217869645,0.373704894605
758,2011,PHI,1,713,529,162,102,1409,539,56.0,5579,38.0,153,258,38,172976379,0.252554221187,0.318404707421,0.394694389676
759,2011,ATL,2,641,605,162,89,1345,504,28.0,5528,30.0,173,244,16,87002692,0.243306801737,0.306531830239,0.387120115774
760,2011,WAS,3,624,643,161,80,1319,470,65.0,5441,32.0,154,257,22,63856928,0.242418673038,0.302656064964,0.382650248116
761,2011,NYN,4,718,742,162,77,1477,571,51.0,5600,48.0,108,309,39,118847309,0.26375,0.33187489872,0.390714285714
762,2011,FLO,5,625,702,162,72,1358,542,51.0,5508,42.0,149,274,30,56944000,0.246550472041,0.314049586777,0.38834422658
763,2011,ARI,1,731,662,162,94,1357,531,61.0,5421,33.0,172,293,37,53639833,0.250322818668,0.317204301075,0.413207895222
764,2011,SFN,2,570,578,162,86,1327,448,52.0,5486,43.0,121,282,24,118198333,0.24188844331,0.299123693967,0.368209989063
765,2011,LAN,3,644,612,161,82,1395,498,45.0,5436,43.0,117,237,28,104188999,0.256622516556,0.319009100101,0.375091979397
766,2011,COL,4,735,774,162,73,1429,555,57.0,5544,44.0,163,274,40,88148071,0.257756132756,0.325299229382,0.409812409812
767,2011,SDN,5,593,611,162,71,1284,501,48.0,5417,47.0,91,247,42,45869140,0.237031567288,0.301622169652,0.348532398006
768,2012,DET,1,726,670,162,88,1467,511,57.0,5476,39.0,163,279,39,132300000,0.267896274653,0.330382495407,0.422388604821
769,2012,CHA,2,748,676,162,85,1409,461,65.0,5518,36.0,211,228,29,96919500,0.255346139906,0.312761331326,0.421891989851
770,2012,KCA,3,676,746,162,72,1492,404,42.0,5636,41.0,131,295,37,60916225,0.264726756565,0.313907284768,0.399929027679
771,2012,CLE,4,667,845,162,68,1385,555,59.0,5525,39.0,136,266,24,78430300,0.250678733032,0.319078947368,0.381357466063
772,2012,MIN,5,701,832,162,66,1448,505,53.0,5562,56.0,131,270,30,94085000,0.260338007911,0.321905389814,0.390327220424
773,2012,NYA,1,804,668,162,95,1462,565,62.0,5524,49.0,245,280,13,196522289,0.264663287473,0.332895385121,0.453113685735
774,2012,BAL,2,712,705,162,93,1375,480,50.0,5560,30.0,214,270,16,77353999,0.247302158273,0.307119205298,0.417086330935
775,2012,TBA,3,697,577,162,90,1293,571,58.0,5398,42.0,175,250,30,64173500,0.23953316043,0.312280113922,0.394220081512
776,2012,TOR,4,716,784,162,73,1346,473,55.0,5487,45.0,198,247,22,75009200,0.245307089484,0.305201342282,0.406597412065
777,2012,BOS,5,734,806,162,69,1459,428,45.0,5604,55.0,165,339,16,173186617,0.260349750178,0.312831564987,0.414882226981
778,2012,OAK,1,713,614,162,94,1315,550,45.0,5527,34.0,195,267,32,55372500,0.237922923828,0.306894849432,0.403654785598
779,2012,TEX,2,808,707,162,93,1526,478,57.0,5590,53.0,200,303,32,120510974,0.272987477639,0.330257086355,0.445974955277
780,2012,LAA,3,767,699,162,89,1518,449,47.0,5536,41.0,187,273,22,154485166,0.274205202312,0.32865497076,0.432803468208
781,2012,SEA,4,619,651,162,75,1285,466,30.0,5494,35.0,149,241,27,81978100,0.23389151802,0.293791946309,0.368947943211
782,2012,CIN,1,669,588,162,97,1377,481,47.0,5477,37.0,172,296,30,82203616,0.251415008216,0.311849613964,0.410626255249
783,2012,SLN,2,765,648,162,88,1526,533,53.0,5622,49.0,159,290,37,110300862,0.271433653504,0.334524776604,0.421024546425
784,2012,MIL,3,776,733,162,83,1442,466,90.0,5557,35.0,202,300,39,97653944,0.259492531942,0.316785654989,0.436566492712
785,2012,PIT,4,651,674,162,79,1313,444,51.0,5412,45.0,170,241,37,62951999,0.242609016999,0.300034153005,0.39504804139
786,2012,CHN,5,613,759,162,61,1297,447,43.0,5411,24.0,137,265,36,88197033,0.239696913694,0.297712529874,0.377933838477
787,2012,HOU,6,583,794,162,55,1276,463,58.0,5407,30.0,146,238,28,60651000,0.235990382837,0.296252129472,0.371370445719
788,2012,WAS,1,731,594,162,98,1468,479,41.0,5615,36.0,194,301,25,80855143,0.261442564559,0.319494584838,0.427604630454
789,2012,ATL,2,700,600,162,94,1341,567,34.0,5425,46.0,149,263,30,82829942,0.247188940092,0.318424566088,0.389124423963
790,2012,PHI,3,684,680,162,81,1414,454,63.0,5544,39.0,158,271,28,174538938,0.255050505051,0.311437145715,0.399531024531
791,2012,NYN,4,650,709,162,74,1357,503,42.0,5450,30.0,139,286,21,93353983,0.248990825688,0.312447505459,0.385688073394
792,2012,MIA,5,609,724,162,69,1327,484,35.0,5437,40.0,137,261,39,118078000,0.244068420085,0.305860496538,0.382012139047
793,2012,SFN,1,718,649,162,94,1495,483,29.0,5558,61.0,103,287,57,117620683,0.268981648075,0.327429233571,0.396725440806
794,2012,LAN,2,637,597,162,86,1369,481,52.0,5438,38.0,116,269,23,95143575,0.251746965796,0.31255279608,0.373666789261
795,2012,ARI,3,734,688,162,81,1416,539,41.0,5462,45.0,165,307,33,73804833,0.259245697547,0.325779036827,0.418161845478
796,2012,SDN,4,651,710,162,76,1339,539,54.0,5422,34.0,121,272,43,55244700,0.246956842494,0.31504781077,0.379933603836
797,2012,COL,5,758,890,162,64,1526,450,36.0,5577,39.0,166,306,52,78069571,0.273623812085,0.327857972457,0.436435359512
798,2013,DET,1,796,624,162,93,1625,531,43.0,5735,47.0,176,292,23,145989500,0.283347863993,0.344079157357,0.434350479512
799,2013,CLE,2,745,662,162,92,1391,562,51.0,5465,56.0,171,290,23,75771800,0.254528819762,0.324041811847,0.409881061299
800,2013,KCA,3,648,601,162,86,1443,422,42.0,5549,42.0,112,254,34,80091725,0.260046855289,0.312342991124,0.3786267796
801,2013,MIN,4,614,788,162,66,1346,533,52.0,5564,32.0,151,285,15,75337500,0.241912293314,0.30818435296,0.379942487419
802,2013,CHA,5,598,723,162,63,1385,411,34.0,5563,48.0,148,237,19,120065277,0.248966385044,0.300636089722,0.37821319432
803,2013,BOS,1,853,656,162,97,1566,581,72.0,5651,50.0,178,363,29,151530000,0.277119093966,0.344512195122,0.446115731729
804,2013,TBA,2,700,646,163,92,1421,589,36.0,5538,55.0,165,296,23,52955272,0.256590827013,0.328056144932,0.407728421813
805,2013,BAL,3,745,709,162,85,1460,416,36.0,5620,45.0,212,298,14,84393333,0.259786476868,0.310801855533,0.430960854093
806,2013,NYA,4,650,671,162,85,1321,466,57.0,5449,36.0,144,247,24,231978886,0.242429803634,0.302113271344,0.375848779593
807,2013,TOR,5,712,756,162,74,1398,510,38.0,5537,38.0,185,273,24,126288100,0.252483294203,0.315528361171,0.410691710312
808,2013,OAK,1,767,625,162,96,1403,573,45.0,5521,49.0,186,301,25,60132500,0.254120630321,0.324253363965,0.418764716537
809,2013,TEX,2,730,636,163,91,1465,462,61.0,5585,42.0,176,262,23,112522600,0.262309758281,0.318670415082,0.411996418979
810,2013,LAA,3,733,737,162,78,1476,523,48.0,5588,64.0,164,270,39,124174750,0.264137437366,0.327115038455,0.414459556192
811,2013,SEA,4,624,754,162,71,1318,529,31.0,5558,28.0,188,249,17,74005043,0.237135660309,0.303433546903,0.389528607413
812,2013,HOU,5,610,848,162,51,1307,426,52.0,5457,38.0,148,266,16,17890700,0.239508887667,0.294577596464,0.375481033535
813,2013,SLN,1,783,596,162,97,1494,481,64.0,5557,44.0,125,322,20,92260110,0.268850098974,0.327095064591,0.40147561634
814,2013,PIT,2,634,577,162,94,1345,469,88.0,5486,29.0,161,273,35,77062000,0.245169522421,0.304617968094,0.395734597156
815,2013,CIN,3,698,589,162,90,1370,585,76.0,5499,46.0,155,274,20,106404462,0.249136206583,0.321334648258,0.390798326969
816,2013,MIL,4,640,687,162,74,1381,407,71.0,5474,35.0,157,238,43,76947033,0.252283522104,0.304029926883,0.39751552795
817,2013,CHN,5,602,689,162,66,1307,439,67.0,5498,30.0,172,297,18,100567726,0.237722808294,0.294087923194,0.392142597308
818,2013,ATL,1,688,548,162,96,1354,542,55.0,5441,35.0,181,247,21,87871525,0.248851314097,0.316897877319,0.401764381548
819,2013,WAS,2,656,626,162,86,1365,464,40.0,5436,39.0,161,259,27,113703270,0.251103752759,0.31,0.397534952171
820,2013,NYN,4,619,684,162,74,1318,512,51.0,5559,32.0,130,263,32,49448346,0.237093002339,0.301433042332,0.366073034718
821,2013,PHI,4,610,749,162,73,1355,417,53.0,5456,31.0,140,255,32,169863189,0.248350439883,0.301719734378,0.383797653959
822,2013,MIA,5,513,646,162,62,1257,432,56.0,5449,26.0,95,219,31,33601900,0.230684529271,0.287196055093,0.334556799413
823,2013,LAN,1,649,582,162,92,1447,476,57.0,5491,48.0,138,281,17,223362196,0.263522127117,0.322272498743,0.396284829721
824,2013,ARI,2,685,695,162,81,1468,519,43.0,5676,43.0,130,302,31,90132000,0.258632840028,0.320742534302,0.391472868217
825,2013,SDN,3,618,700,162,76,1349,467,52.0,5517,34.0,146,246,26,65585500,0.244516947616,0.303475935829,0.377922784122
826,2013,SFN,4,629,691,162,76,1446,469,39.0,5552,42.0,107,280,35,140180334,0.260446685879,0.318053479488,0.381304034582
827,2013,COL,5,706,760,162,74,1511,427,26.0,5599,35.0,159,283,36,74409071,0.269869619575,0.321606372386,0.418467583497
